user_id,watch_date,day_of_week,start_time,end_time,device_type,content_type,episodes_watched,sleep_hours,binge_flag
23753eec-0dbc-41e1-8529-a0408716e780,2025-04-09,Thursday,19:13,09:13 PM,lptop,Documentary,2,5.0,0
28608e77-4f48-43a0-925c-dae6c75fdfb0,2025-07-31,monday,23:47,03:47 AM,TV,Movie,1,7.0,0
d6daa9e2-5ffb-47ea-beff-4715a05aa3dd,2025-07-21,Tuesday,5:08,06:08 AM,Tablet,Movie,5,5.9,1
5fa3bcdb-f149-4c75-9d11-55010d944363,2025-06-24,Tuesday,19:17,21:17,Tablet,Documentary,2,6.6,0
c1c4098d-4e8a-4e73-ba3c-09cb6690c3e5,2025-02-27,Saturday,06:54 PM,21:54,moblie,Series,5,4.1,1
db8fc27f-0a72-4b7f-98e4-d14dbb295eda,2025-03-01,wednesday,11:32 PM,02:32 AM,lptop,Series,4,6.8,1
4a2fc9b0-bbba-4718-8fd3-b3729518fcf4,2025-06-03,Tuesday,11:10 PM,03:10,lptop,Series,6,6.5,1
ef3a469e-938f-4a72-9305-13ff60e2c6cf,2025-03-28,Thursday,22:57,02:57,Tablet,Documentary,5,4.3,1
e2fe7be1-8685-4a63-bc57-ab19e2a9026d,2025-05-31,Friday,10:55 PM,02:55,moblie,Movie,3,5.9,0
ef1fd48e-24f3-47ae-8daf-c6c557db5d44,2025-03-02,tuesday,09:18 PM,11:18 PM,TV,Documentary,2,,0
9eb71c1c-4f1f-4c9d-bf63-1d6ecdbb0c80,2025-02-13,Tuesday,19:20,22:20,TV,Movie,6,5.9,1
12442efc-d240-42c0-b879-d0999e9742ff,2025-07-06,tuesday,20:53,10:53 PM,lptop,Documentary,4,5.8,1
c26fc8b2-61c6-48c9-9482-b9f5efa0c3c1,2025-06-23,Tuesday,10:01 PM,02:01,,Documentary,15,3.2,1
371e9422-ae3f-48f8-a2e6-60559506c2ea,2025-03-30,Tuesday,5:26,08:26 AM,Laptop,Documentary,10,3.7,1
e1448452-e9e5-47ff-a091-ae36b1669859,2025-05-22,Tuesday,02:22 AM,04:22 AM,Mobile,Series,5,5.7,1
2388f8d5-ac09-4386-8e3e-642b2758a7a4,2025-04-27,wednesday,2:01,05:01,TV,Series,5,,1
c2a393fa-35ee-4648-a55d-5008fc2e56fe,2025-03-01,Tuesday,03:01 AM,04:01,,Movie,4,6.8,1
cb195ed6-5d5e-4cb9-be30-9c437ebb20bb,2025-03-20,Thursday,19:39,10:39 PM,,Documentary,2,5.9,0
a3b8dca8-1be3-4ebd-aa5c-69ff6f4a7540,2025-06-10,Thursday,04:15 AM,06:15 AM,moblie,Documentary,6,7.8,1
82a8f65e-d583-40a1-aeea-df347768686d,2025-07-24,Monday,09:45 PM,00:45,moblie,Movie,6,5.2,1
0c55961c-9b8a-41de-b14b-fc066d0b3c58,2025-03-16,Wednesday,10:37 PM,02:37 AM,Tablet,Documentary,4,5.9,1
7f427094-3769-430c-a759-b92aee0e6595,2025-02-10,tuesday,22:26,02:26,moblie,Series,2,7.9,0
a6e1503e-33e9-4595-914e-6fedbe2b7b0d,2025-03-12,monday,18:39,21:39,moblie,Movie,6,5.8,1
db552ce3-067d-4752-aac3-d0a1133fc90c,2025-03-02,tuesday,08:15 PM,23:15,Tablet,Series,2,4.0,0
3ccb2e0e-c4bd-4b40-b92d-05dc5f633e5c,2025-05-11,tuesday,18:43,19:43,lptop,Documentary,4,8.0,1
e98fe375-a7bf-4c2e-9087-a93991058351,2025-04-16,tuesday,22:02,02:02,moblie,Documentary,1,4.8,0
74547b2a-3bd7-4097-b659-f8fa18ae2425,2025-03-29,Monday,20:31,09:31 PM,,Documentary,4,7.4,1
3e3ad9f4-9f96-4e96-80ed-600adde66fcf,2025-05-27,Sunday,18:21,22:21,moblie,Series,3,6.1,0
21d440ff-1570-4732-996f-afe6f8fe9216,2025-04-08,Tuesday,09:46 PM,22:46,,Series,5,6.9,1
a6913f82-7b76-41d8-a364-2e185c591ba1,2025-03-08,Tuesday,19:26,20:26,TV,Movie,2,7.8,0
c3986fcc-5864-4373-822d-1e87fb92b3c9,2025-03-21,Saturday,21:34,22:34,,Series,4,5.1,1
6a199a5f-6da8-40a8-a09c-9774673f19a7,2025-05-26,Friday,09:31 PM,01:31,lptop,Documentary,2,4.7,0
7251aebd-2358-4787-ae72-337d20311170,2025-05-13,wednesday,4:20,08:20,TV,Movie,5,4.8,1
1f8d420e-a445-4056-8c40-720ad89f0496,2025-06-14,Wednesday,09:21 PM,23:21,Tablet,Series,2,5.1,0
bc052cc7-b738-4f53-8b7e-33a689748b69,2025-03-21,Tuesday,08:11 PM,10:11 PM,Mobile,Series,4,4.5,1
e9d4b8d6-1a13-4cf6-829c-ded51963f482,2025-06-21,wednesday,23:17,02:17,TV,Series,3,6.3,0
b79d790e-6f19-4e31-8b50-f5f39d007180,2025-04-20,Tuesday,10:13 PM,01:13,,Documentary,5,7.1,1
334f4153-c099-4210-bfec-ff41cdd9af90,2025-04-20,Sunday,23:14,03:14 AM,,Documentary,4,8.0,1
49f218ce-38d4-44ff-9d59-ec43c4bdf361,2025-03-23,wednesday,12:20 AM,02:20 AM,Laptop,Series,2,5.1,0
c8bd43ef-c04a-4ea4-be9a-515d24699e21,2025-04-05,Friday,03:21 AM,04:21,,Documentary,2,,0
c871ccf6-97a3-4383-b76d-edd470a3062d,2025-03-21,Friday,09:36 PM,01:36,moblie,Documentary,6,5.5,1
9ab582a8-102d-4df3-b00a-2bc23f044e91,2025-07-27,Wednesday,19:47,21:47,,Documentary,1,5.1,0
fa19979b-9c51-446b-8581-32709b8e491b,2025-02-27,Sunday,19:35,23:35,Tablet,Documentary,6,6.4,1
15761331-41cf-42a7-bc82-03cdf4b4fe3b,2025-07-09,Friday,12:47 AM,04:47,Laptop,Documentary,5,5.9,1
426887e7-6bb0-48fc-86b7-e443948f8e61,2025-07-08,wednesday,4:13,08:13 AM,moblie,Series,2,7.1,0
c52d238b-8666-45cf-92bd-7f6fbea01c32,2025-05-05,Friday,08:28 PM,22:28,Tablet,Movie,5,5.5,1
c4196cd5-de55-4f02-8723-3013a8f879dc,2025-05-11,Friday,12:28 AM,03:28 AM,lptop,Movie,3,7.7,0
a1ccd8dd-ead7-4891-8007-4fe7374b2570,,Tuesday,5:51,09:51 AM,TV,Movie,4,6.2,1
96681137-2514-4340-9d7f-aa7077b49711,2025-02-25,Monday,18:03,19:03,TV,Movie,5,4.9,1
73d0071d-3db3-4b7f-91e1-9cd810a7a85d,2025-05-03,Thursday,19:39,08:39 PM,TV,Movie,5,6.5,1
f8c7ba8c-d7f5-4d4c-b99a-9101eaca2538,2025-03-10,Monday,23:50,02:50,lptop,Movie,6,6.1,1
8d2ed371-a192-44d6-bfb6-375465c28692,2025-07-25,monday,01:17 AM,04:17,Tablet,Movie,6,4.6,1
d1828c0f-1b1f-4f61-8b1b-6611e35a06b7,2025-08-03,Monday,06:35 PM,07:35 PM,moblie,Series,2,6.5,0
c00ebb24-10e8-4c8d-96b6-2535e375980c,2025-07-18,Monday,07:38 PM,08:38 PM,,Movie,5,7.5,1
b914b374-c222-4aac-b1f3-6b871d6c13df,2025-07-08,Friday,19:07,21:07,,Documentary,1,6.6,0
009d9203-1178-45fa-aa17-7b462818f7ef,2025-04-02,Tuesday,06:01 PM,08:01 PM,moblie,Series,4,,1
df5eeabe-fe19-4f05-be31-6275119fc380,2025-03-15,Tuesday,19:38,10:38 PM,moblie,Series,3,4.2,0
768bc316-98d8-454d-864a-765e88ba0043,2025-07-05,Thursday,22:01,12:01 AM,TV,Movie,3,7.2,0
2f7cc104-a158-419f-9ac3-a1033511fffe,2025-06-18,Tuesday,21:03,22:03,Mobile,Documentary,6,6.0,1
628c1b47-db3f-4e7b-993c-ede2f9efa4d2,2025-06-10,Sunday,11:34 PM,02:34,moblie,Series,6,6.3,1
9bf5f583-4313-4111-8dd9-c6859bec8f33,2025-04-19,wednesday,21:10,01:10 AM,moblie,Documentary,1,7.4,0
fa3de628-0c4e-4147-95bf-830bb4c8397b,2025-05-31,wednesday,23:29,12:29 AM,lptop,Movie,2,6.9,0
c88de538-11ca-45d9-bbf5-e651c584cf75,2025-07-25,Thursday,19:48,09:48 PM,moblie,Series,13,3.3,1
9ad7a990-9eb9-4f75-8bb1-7d8700d7ec1f,2025-03-10,Sunday,07:18 PM,10:18 PM,lptop,Movie,2,6.9,0
909fe48f-a090-4545-9c89-62ac3d33e0ca,2025-06-07,Saturday,22:17,01:17 AM,lptop,Movie,1,5.4,0
68c8f0ef-be3c-4632-a5d6-e3aed41de35f,2025-05-15,Friday,23:30,01:30 AM,TV,Documentary,3,5.4,0
74075a16-87ff-4b0c-85ea-16a0595e7b4c,2025-06-08,Monday,23:19,02:19 AM,TV,Series,4,6.4,1
37557799-ec13-4591-b144-1ebd25b18159,2025-04-13,Sunday,10:22 PM,01:22 AM,moblie,Documentary,1,6.7,0
984ae9aa-47fd-47b2-a457-1071fec4fbdc,2025-07-23,Tuesday,07:33 PM,22:33,Tablet,Documentary,5,7.4,1
b7ed1b0b-f86f-47dd-8afd-dfd9b91597de,2025-02-18,tuesday,2:27,04:27,Laptop,Movie,3,,0
f9616228-f30c-4692-aec1-40f6b7e68ebe,2025-03-28,Thursday,11:00 PM,02:00,Laptop,Series,4,5.8,1
843d1f24-5461-4620-bb11-049707fc75ad,2025-06-02,monday,22:59,11:59 PM,lptop,Series,3,6.5,0
df1ef0b7-c9ca-4020-b265-bb6f0dc9f998,2025-04-10,Tuesday,08:42 PM,10:42 PM,Mobile,Movie,3,4.3,0
80d36842-b410-40ae-9a7c-70fb861896ca,2025-03-27,Monday,5:20,09:20 AM,Tablet,Movie,6,6.5,1
39fe6354-4d40-4ce6-8481-e95df999d769,2025-05-31,wednesday,22:07,02:07,,Series,6,7.9,1
5b493a30-a728-410e-b841-8c44369f12ed,2025-04-05,Tuesday,09:11 PM,22:11,moblie,Documentary,6,5.0,1
30b3284b-20bb-4e01-b0f0-3ef228045e6e,,Monday,08:21 PM,09:21 PM,Laptop,Documentary,3,4.7,0
cb216a58-53a0-4bc6-853e-8677c8e2579b,2025-07-06,monday,20:02,11:02 PM,Laptop,Movie,1,4.1,0
f761d773-7394-4409-b1ad-94a04b30f809,,Monday,06:48 PM,20:48,lptop,Documentary,4,4.6,1
5ae905a5-f7eb-45b6-a409-478381bbaf51,2025-07-23,Wednesday,09:08 PM,00:08,lptop,Movie,4,5.6,1
7e9b75fb-f7dc-4459-8875-e18f51a780e3,2025-02-27,Friday,18:05,08:05 PM,Mobile,Documentary,4,7.5,1
f51af71e-19b6-4235-a7c5-b909311a3c36,2025-05-23,Wednesday,21:04,22:04,lptop,Movie,1,4.1,0
20248d89-f6a9-457d-8a52-3df724f1da73,2025-06-01,Thursday,08:26 PM,11:26 PM,Mobile,Documentary,2,5.6,0
54b24430-0349-4ec4-9e51-a9aa5076c4af,2025-06-11,Monday,09:56 PM,01:56,Laptop,Movie,1,5.2,0
8e09aa3d-d241-4817-9573-9c0a12c4c36a,2025-07-05,Wednesday,20:31,11:31 PM,Mobile,Movie,5,7.2,1
2564d438-fdf8-4c76-8583-2ac178f74d3b,2025-07-09,Friday,19:16,10:16 PM,moblie,Series,4,4.4,1
0c0cbe32-d2c6-4c21-8282-fcf4fcfeb802,2025-06-30,Saturday,18:01,10:01 PM,Laptop,Movie,1,7.6,0
301e678c-bf78-4f1c-b8a9-9973bc0c8b5d,2025-04-04,tuesday,01:41 AM,02:41 AM,Mobile,Movie,3,4.6,0
77991465-0fb3-44d1-857c-8cadeea5cbc9,2025-05-31,monday,23:24,03:24,Laptop,Series,6,4.5,1
c9a39239-2c6d-4c87-b05e-ea5b1bc7cfec,2025-06-02,Thursday,09:05 PM,22:05,lptop,Series,4,7.1,1
5ce4bcf8-9df0-4e7d-945d-85d0ad75484e,2025-08-01,Tuesday,05:05 AM,09:05,,Documentary,6,4.0,1
f8419ff3-5b1e-47be-b640-d829f6241a46,2025-06-14,Saturday,22:17,02:17,Mobile,Movie,4,4.3,1
0bb42563-c237-45ab-82b9-caba194b5724,2025-06-05,wednesday,19:57,09:57 PM,TV,Movie,5,5.7,1
766cc951-8e7d-4926-938e-e3edc8a1e522,,Saturday,19:49,23:49,Laptop,Movie,5,4.7,1
34c1168a-8389-4fed-9471-69fa1ecfbca6,2025-02-22,wednesday,19:44,21:44,Mobile,Documentary,5,7.0,1
a2e5123b-5291-4164-be67-1e732ab1620a,2025-07-30,monday,19:49,11:49 PM,,Series,1,4.7,0
2b6630ca-b6d2-426d-bbf4-d4658ec1644d,2025-05-15,Tuesday,23:51,00:51,,Series,5,7.8,1
16c91793-1fb5-4e38-bc29-410de3b46cd4,,Saturday,18:48,10:48 PM,Mobile,Documentary,6,4.9,1
105a93ea-8d07-4a67-b89a-e230d2a89687,2025-02-12,Saturday,07:57 PM,20:57,TV,Movie,1,6.8,0
2bd98c7d-33f5-490b-a793-5f6a5ffb0243,2025-05-23,monday,3:59,07:59,Tablet,Series,4,6.2,1
e7be24b5-2a02-4183-aa40-bb9bd8667d22,,Tuesday,02:41 AM,05:41,moblie,Documentary,2,4.4,0
cfa4bee2-1fda-46ed-a8ef-2512f469328c,2025-07-12,Wednesday,10:39 PM,11:39 PM,TV,Documentary,6,6.9,1
85b76e14-2943-4960-aca6-bcead01638ef,2025-05-24,Wednesday,22:26,12:26 AM,lptop,Series,2,7.7,0
87c9da46-fb6e-404a-a305-17245981d9a4,2025-06-21,Friday,3:00,04:00 AM,moblie,Series,6,6.1,1
68676230-8c98-47a9-b4ec-3fb584cb9860,2025-06-05,wednesday,0:12,01:12,TV,Documentary,6,4.0,1
228d0335-4c00-456e-86c5-348b9976a786,2025-06-28,Saturday,07:56 PM,22:56,Mobile,Documentary,3,7.3,0
863fe7e9-4d1e-4596-b29d-cc2a41022b7e,2025-04-27,Saturday,5:18,09:18 AM,Tablet,Documentary,2,4.9,0
18279660-367b-420f-a36c-c50f97b969b5,2025-03-28,Friday,03:25 AM,05:25,Laptop,Series,3,5.4,0
6e27b953-9501-4bf4-b406-52cf6df0b703,2025-07-11,tuesday,18:53,20:53,lptop,Series,6,5.0,1
72554ee0-27f5-437c-a042-449592f51b36,2025-06-02,Wednesday,06:52 PM,21:52,TV,Movie,5,6.6,1
708ddff3-ee7d-4376-b2ab-296b3696ae45,2025-06-12,Sunday,01:55 AM,05:55 AM,Laptop,Documentary,6,4.1,1
3a4b2faa-17fe-4925-a667-71de94d72879,2025-05-20,Tuesday,20:36,21:36,Tablet,Documentary,3,4.9,0
44cd2235-772e-4c45-9863-f4ed6e044345,2025-07-05,Sunday,01:05 AM,04:05,moblie,Series,3,,0
0f729ce7-0c96-49ee-bc99-8b48fa92b6c8,2025-05-28,Friday,10:00 PM,00:00,TV,Series,3,6.8,0
dc916ebd-5062-48b5-8a4e-65f50f527658,2025-02-18,Tuesday,11:48 PM,03:48,Mobile,Series,1,5.9,0
147a8368-dcb4-4008-83a3-38e1da741595,2025-07-17,monday,05:20 AM,06:20,Laptop,Series,3,5.7,0
27c7bf4b-04cd-4228-954a-fab131e29d21,2025-05-20,Wednesday,07:23 PM,20:23,TV,Documentary,6,5.8,1
43c8f281-ee91-440f-8247-05e70de373ef,2025-03-04,Thursday,11:34 PM,01:34 AM,TV,Documentary,1,7.0,0
2cf1aff7-cfba-4b4b-847c-524065e7f029,2025-02-06,Monday,2:41,06:41 AM,Mobile,Series,1,4.6,0
65f050f0-fbe5-4143-9894-9b1d13c43465,2025-04-18,Saturday,11:34 PM,01:34 AM,Tablet,Series,1,5.6,0
805b09a0-94f2-4898-ad16-815deabd1bd8,2025-06-02,Sunday,23:16,03:16 AM,lptop,Documentary,6,5.5,1
59bf9035-06b5-41ca-94af-86780ff7bb62,2025-02-27,Wednesday,23:27,01:27,Mobile,Documentary,5,4.4,1
c1c9db82-599d-497e-be7a-5faa70f5269e,2025-05-30,Monday,04:54 AM,05:54 AM,Laptop,Documentary,5,7.8,1
f24f3ae7-c26f-401f-9c3a-876dd224fa1b,2025-03-12,Monday,23:12,01:12 AM,lptop,Series,5,4.5,1
b0d04a88-f46b-46f8-8119-544de5b5128d,2025-07-07,Thursday,20:27,12:27 AM,,Documentary,1,4.8,0
544fb154-c5eb-4cb8-a7fd-cf7b610e1057,2025-04-06,monday,10:21 PM,23:21,,Series,12,2.7,1
35da1cdc-bc8b-4f7c-99e2-4bdb8c7cac2f,2025-06-17,Saturday,07:11 PM,11:11 PM,Mobile,Series,2,4.4,0
c1d8a104-1251-488f-97c7-dc958ffd06aa,,Friday,08:01 PM,22:01,lptop,Documentary,11,3.3,1
0a4cd397-a04c-4a5b-b762-cf14b3764698,2025-04-20,Saturday,09:12 PM,12:12 AM,TV,Documentary,3,6.4,0
330d4534-8246-440d-bc14-b2d7f5cdb6c9,2025-04-29,monday,09:25 PM,23:25,Tablet,Movie,2,6.9,0
ee822316-aeab-490f-954c-5e802a70a1c9,2025-04-12,Sunday,11:05 PM,12:05 AM,Tablet,Series,6,6.9,1
11d2d607-c4b3-434e-973d-4690fc731473,2025-05-02,Thursday,07:11 PM,08:11 PM,Mobile,Movie,4,5.3,1
f9102095-0b4d-4098-9750-e052fe84a27a,2025-03-18,monday,11:03 PM,02:03,lptop,Movie,5,7.2,1
1678c83d-26b4-40bb-a2a4-f51d6dbda223,2025-02-19,wednesday,06:28 PM,20:28,lptop,Documentary,3,4.8,0
e8831b9d-f3f5-4711-ac39-a6fed4ef6985,2025-07-06,Sunday,19:04,20:04,Mobile,Series,3,7.0,0
46c1b530-5abb-4f56-8f12-79538fe90c90,2025-03-13,Thursday,0:29,02:29 AM,Laptop,Movie,3,6.5,0
bc4a7dec-0c53-4874-9932-680810e28106,2025-03-09,Monday,18:11,07:11 PM,TV,Movie,5,7.6,1
6c43bbee-ed49-4e77-9319-5f1c5dde64ec,2025-04-21,wednesday,23:57,03:57 AM,Mobile,Movie,1,4.6,0
102fe37e-d252-4080-98f6-0c163d106527,2025-03-13,Sunday,10:18 PM,02:18,TV,Series,5,6.3,1
de7ad95e-3251-49a4-ae02-43c785fde38b,2025-04-02,Monday,11:13 PM,03:13,Mobile,Movie,2,6.2,0
dc261419-e8e8-4e1b-874b-b5648d2787b1,2025-06-04,Thursday,19:05,21:05,moblie,Series,4,6.6,1
ff3346d8-e59b-4fc2-b4ae-e418c30a2f4c,2025-05-20,Sunday,23:51,00:51,moblie,Movie,1,6.4,0
30ca8094-033f-42fb-a210-6d97ccd174ad,2025-04-23,Sunday,11:00 PM,01:00 AM,Tablet,Documentary,3,6.8,0
a44ddb15-1968-4886-8f69-8c8f0bdd6bc3,2025-06-28,Wednesday,02:35 AM,05:35,Laptop,Documentary,6,6.4,1
05b29671-2d61-4a52-ad0c-3eeda8ad4b5c,2025-04-06,Tuesday,11:14 PM,02:14,Tablet,Documentary,5,7.6,1
ec1646a0-0b50-4a04-b098-5da06a4d94d5,2025-07-23,Friday,09:11 PM,23:11,moblie,Movie,3,5.7,0
9aab6621-a6d0-435c-bcf9-eda6ef3f4463,2025-02-06,Sunday,09:37 PM,01:37,Laptop,Series,6,7.6,1
2786861c-15c9-448e-8bd3-3222cb33da78,2025-02-19,Saturday,12:22 AM,04:22 AM,Tablet,Movie,5,4.3,1
c083ae2a-dca5-4fa3-91d1-ffb196daa2ee,2025-03-20,Tuesday,20:49,12:49 AM,moblie,Movie,2,6.2,0
17ef09a3-4df9-4507-b8ad-9a3b8cf6470f,2025-08-05,Sunday,11:42 PM,02:42 AM,Tablet,Series,4,4.4,1
f0af1607-fcaa-40b0-a60c-c79d7d3b9f3d,2025-04-04,tuesday,18:12,07:12 PM,Laptop,Series,2,5.7,0
7b79e6d0-afa4-4cd5-8b88-5f23be36a47f,2025-03-21,monday,21:52,10:52 PM,Laptop,Series,4,5.2,1
f09ab40a-4071-45b1-becb-e7b1ad3a852f,2025-02-26,wednesday,22:18,02:18,lptop,Series,5,4.9,1
be6f6cd1-b93e-401f-b6aa-3ac818b85892,2025-07-13,tuesday,07:47 PM,11:47 PM,TV,Series,6,6.4,1
c45a981c-ec4f-49ff-bbbe-8aff23144b0d,,tuesday,22:54,02:54,Laptop,Series,3,6.1,0
aa217c06-69e4-464f-bdde-f5c0a55cf9b1,2025-07-17,wednesday,10:30 PM,23:30,Mobile,Series,2,4.8,0
9c5f7439-efc0-4e88-88c7-8cb49d8c56ef,2025-04-11,Friday,22:06,23:06,Laptop,Documentary,5,5.2,1
0ef8f57b-2a84-4692-8810-e2f5d24bc186,2025-08-05,Sunday,4:07,08:07,Tablet,Series,5,7.7,1
6d721676-4f79-4eaa-8324-bd11a0ddea65,2025-02-09,Wednesday,09:56 PM,01:56 AM,lptop,Movie,3,4.5,0
3f651c43-b3cf-40e5-b7c8-aaceac854fac,2025-04-07,tuesday,19:51,11:51 PM,,Documentary,3,4.4,0
4a04b478-4301-4e25-ae85-d618c5754dee,2025-04-22,tuesday,20:07,10:07 PM,moblie,Documentary,4,7.4,1
9e8bd212-4fdd-4c87-8232-7ca499473cff,2025-06-05,Sunday,11:30 PM,01:30,Tablet,Movie,6,6.2,1
abf56356-dec3-459d-86a8-4c2c32390800,2025-02-11,Sunday,10:41 PM,11:41 PM,,Movie,4,6.0,1
ff681106-9dc8-4e85-93b7-eee65252e56e,2025-03-19,Tuesday,18:09,07:09 PM,,Movie,2,4.8,0
79b875a2-b08c-4bea-afcc-857c33695481,2025-07-23,tuesday,18:50,21:50,Tablet,Series,1,7.3,0
ee64f881-dac1-456f-917f-a96aa19abd7b,2025-07-11,Sunday,10:20 PM,23:20,Mobile,Documentary,10,2.7,1
31b564f6-aa8d-4759-af69-e7edc5f1bea2,2025-03-03,Wednesday,21:26,01:26 AM,lptop,Movie,5,5.2,1
a8e0815e-9cbe-4a93-9e94-56fa692ab417,2025-05-25,Tuesday,08:04 PM,23:04,Mobile,Documentary,6,4.5,1
bf25db27-4447-430d-9b0b-ec5bc19380b5,2025-07-24,Monday,19:03,21:03,,Documentary,4,7.5,1
499f248d-5214-4eb0-b787-5669bfcd7190,2025-03-10,Thursday,11:28 PM,03:28 AM,TV,Documentary,2,5.0,0
35b23a4c-8e89-48c6-b9b5-ae7d4af08f2a,2025-05-29,Saturday,08:55 PM,22:55,Mobile,Movie,6,7.9,1
9bee3f2e-8d97-4aeb-a660-f7d9ae24710e,2025-03-30,monday,10:00 PM,01:00,Mobile,Documentary,2,5.8,0
4e0c92c3-312f-4b5c-a33d-4402a77e6b79,2025-02-16,monday,21:20,10:20 PM,Mobile,Movie,5,7.7,1
34ce1a68-72d5-4abf-b2b9-a47cd5bb2755,2025-02-06,Monday,20:50,12:50 AM,,Movie,10,2.7,1
e2cf24f0-72ec-43a7-a569-ad9187a6b420,2025-05-04,Tuesday,22:18,01:18,,Series,5,,1
acfb29df-1347-466c-ae7a-463e01701105,2025-04-15,Tuesday,23:43,12:43 AM,Mobile,Documentary,6,6.1,1
cbb99400-838c-4058-a1d7-be7f5dd7de22,2025-03-10,Monday,21:12,10:12 PM,Tablet,Series,4,5.4,1
d52a4e6c-b639-4296-bc20-4525e22c5769,2025-03-18,Friday,10:41 PM,02:41 AM,lptop,Documentary,4,6.9,1
5684f451-bd9f-4fea-a3d4-2c44219ca04a,2025-06-05,Tuesday,3:31,05:31,lptop,Series,4,5.6,1
523f17ea-b9c0-44c7-bfab-b86edb684126,2025-05-11,Saturday,18:27,10:27 PM,Laptop,Movie,3,6.2,0
99dc5f9d-63bf-4baa-9b1a-f98dc094d8ec,2025-07-13,monday,20:08,23:08,Tablet,Documentary,2,6.1,0
c13e6892-76c1-456d-ae66-ad5cd9539c9f,2025-07-16,tuesday,07:53 PM,20:53,,Movie,6,6.4,1
90e958aa-938b-439d-b619-5321495a232b,2025-07-09,Tuesday,05:27 AM,06:27 AM,,Documentary,2,6.1,0
4f565aba-5cba-4297-b440-2b9f622a38b9,2025-05-21,Friday,4:34,08:34,lptop,Series,3,5.5,0
2dd70905-84b9-49a5-893a-e353b4ef1e10,2025-02-25,monday,1:42,03:42 AM,TV,Series,2,7.7,0
0a0164e1-71f8-4929-966f-4c87a908edca,2025-02-25,Thursday,23:21,01:21 AM,Mobile,Documentary,2,6.7,0
3d3f60ee-2041-4e6e-9b9b-06b66a74c721,2025-04-04,Wednesday,09:11 PM,00:11,Mobile,Series,2,7.5,0
cc628c84-2f82-43d0-afb2-8ba356bf5229,2025-04-29,Friday,07:22 PM,10:22 PM,Tablet,Movie,5,5.7,1
9b7d3f30-982f-434c-aac4-c0007e47b1d0,2025-06-01,Saturday,1:48,03:48,Laptop,Movie,4,5.5,1
77ea97fa-d03b-43f4-bebe-1c0f1ffff0cb,2025-06-05,Thursday,02:50 AM,05:50,Tablet,Series,4,5.5,1
b4f5f681-486d-4f90-85c6-4576fdad1f40,2025-04-07,Saturday,10:37 PM,00:37,Laptop,Documentary,3,6.9,0
d77524e9-e9f2-49f5-bdd1-64251df08a89,2025-04-16,wednesday,23:27,02:27 AM,Mobile,Series,4,5.5,1
1124d792-3b3f-4d14-80d0-9e8b13402470,2025-07-29,monday,20:35,00:35,,Movie,2,4.7,0
cd2d0cb1-1c99-4139-a83e-73acd27a7e74,2025-06-12,Saturday,20:20,12:20 AM,TV,Movie,3,6.2,0
e17085e2-1333-45cd-9efe-9b850df3c87d,2025-02-09,Wednesday,03:53 AM,04:53 AM,Mobile,Movie,6,7.8,1
cd5d80e8-4f0c-4e61-9fb4-989b61086412,2025-02-13,tuesday,21:24,00:24,Tablet,Movie,3,4.3,0
d494dd5e-63a1-43a4-a6e8-c953ec033614,2025-03-14,Tuesday,12:06 AM,03:06,Laptop,Documentary,3,7.8,0
bdccecfb-a2e3-42cb-904a-be07ea650a7a,2025-02-09,Tuesday,09:07 PM,01:07,Mobile,Movie,6,6.2,1
179fe3f6-77d2-40df-b088-7bc91af02f8b,2025-07-18,Thursday,5:44,07:44,,Series,3,6.2,0
ad4ef1d9-09dc-44b6-a7e5-000912c66fb3,,Thursday,06:28 PM,19:28,TV,Series,3,6.7,0
60889bad-7860-432e-b75b-8c822b4cf907,2025-05-07,Thursday,23:24,02:24,lptop,Series,6,5.3,1
72670b98-fb64-4269-9ec9-a22d3a1b76bd,2025-05-02,Wednesday,11:46 PM,01:46,lptop,Series,5,4.8,1
747479b2-aa4e-441e-83b8-b7830a23e5e5,2025-05-12,monday,18:58,20:58,,Movie,5,6.8,1
e04ae0ac-8898-4299-a580-3962162f99bf,,Friday,06:31 PM,10:31 PM,moblie,Movie,2,4.9,0
e3224a4b-adee-4b22-90b6-0e37a124368d,2025-05-28,Saturday,07:54 PM,20:54,TV,Documentary,2,5.1,0
4cd7c6ca-e8cb-44b9-9897-7b82fe0bd678,2025-04-29,Sunday,1:28,04:28,,Movie,1,5.7,0
260d55c4-5be8-4a1a-9371-ffc9965d0793,2025-03-16,Saturday,20:47,23:47,Tablet,Documentary,4,5.2,1
f767fa30-6f24-410a-855e-94f3081c1363,2025-07-27,Monday,08:00 PM,12:00 AM,Laptop,Series,6,4.6,1
f1ac1606-803a-4dd3-8604-55f84f741b5d,2025-02-08,Monday,11:33 PM,00:33,Mobile,Series,1,7.8,0
5f8d7a81-5832-472b-bf58-d4491b9f0feb,2025-07-23,Thursday,07:02 PM,21:02,Mobile,Movie,1,5.8,0
66aef46d-4798-4e6e-9178-6ad25cd14ee4,2025-03-11,Thursday,11:59 PM,01:59 AM,moblie,Documentary,5,5.6,1
6bd635c1-5547-43d5-8551-ffbb56bb6771,2025-03-09,Tuesday,18:12,10:12 PM,Laptop,Movie,5,7.7,1
0e8248f6-94ef-4745-93f6-e5eeeef68d01,2025-07-08,Wednesday,18:08,22:08,Laptop,Series,5,5.9,1
